name_vacancy,salary,name_company,location_company,location_company_link,required_experience,busyness,description,key_skills,vacancy_url 
Middle Data Engineer,з/п не указана,Innowise Group / Фабрика инноваций и решений,Минск,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день","Innowise Group на рынке с 2007 года. За это время наша команда реализовала 500+ проектов для 200+ заказчиков из 30+ стран мира — и эта цифра постоянно увеличивается. Каждый год мы растем в 2 раза. Лично для тебя это возможность интенсивно развиваться, пробовать себя в разных направлениях и технологиях, стать ментором и реализовывать свои самые смелые карьерные ожидания. Основа нашего успеха — крутая команда. У нас сформировалось профессиональное комьюнити, которое поможет тебе расти профессионально, общаться с экспертами и поддерживать компетенции на высоком уровне. Мы создаем все возможное для работы в самых комфортных условиях. Уверены, что ты сможешь усилить нашу команду! Чем предстоит заниматься:   Работать с технологиями для интеграции, подготовки и управления данными;  Проектирование современных хранилищ и платформ данных; Разработка ETL pipelines;  У нашего идеального кандидата: - Опыт построения ETL/ELT pipelines; - Знание реляционных баз данных (например, PostgreSql, MySql и др.); - Знание баз данных NoSQL; - Уверенное знание Python; - Опыт работы с Apache Spark, Hadoop, Hive или аналогичными сервисами в облаке (например, AWS (Glue, S3, Athena и т. д.), Azure (Data Lake, Data Factory и т. д.), Google Cloud Platform (Dataflow, Dataproc, CloudStorage и т. д.)); - Опыт работы с DataBricks или другими подобными инструментами; Мы предлагаем: Обучение и развитие:  Большой пул разноплановых проектов в таких сферах, как FinTech, Medicine, Entertainment, eCommerce, Gaming, Artificial Intelligence и пр.; Минимум легаси; короткий бенч; Широкий стек технологий, возможность перехода между ними; Индивидуальные карты роста и регулярный пересмотр условий (роли на проекте, уровня ЗП); Бесплатное изучение английского языка в офисе и онлайн.  ⠀Рабочая среда:  Гибридный формат работы (в офисе/дома); Просторные и комфортные рабочие места; Подробный онбординг: знакомство с командой, процессами и правилами, экскурсия по офису, welcome card; Уютные кухни, игровые комнаты, коворкинги, лаунж-зоны.  ⠀Дополнительные бонусы:  Cкидки у компаний-партнеров (от пиццерий и книжных до магазинов бытовой техники).  Ну что, ты с нами? Ждем тебя в нашей дружной команде!  ",Английский — B1 — Средний Английский язык Python SQL Обучение и развитие Базы данны,https://hh.ru/vacancy/54210134?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Data Integration Engineer,з/п не указана,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Нур-Султан,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день","EPAM Systems, founded in 1993, is the leading provider of IT outsourcing software services and solutions in Central and Eastern Europe. We have offices in 25+ countries in a world. EPAM is delivering advanced technology solutions at great value for our customers worldwide. And EPAM Kazakhstan is one of the headquarters of EPAM. We believe that the team you build is the company you build. We’re always looking for talented teammates. Think you’ve got what it takes? Summary  At least 1 year of relevant development experience and practice with data integration, data management, data storage, data modeling, and database design.  Some experience of working with public cloud providers (AWS, Azure, GCP).  General knowledge of leading cloud data warehousing solutions (Google BigQuery, Snowflake, Redshift, Azure Synapse Analytics, etc.).  Production coding experience in one of the data-oriented programming languages.  Experienced and highly self-motivated professional with outstanding analytical and problem-solving skills. Able to play a Developer role on a project and ensure that delivered solutions meet product requirements. Working with modern Agile developing methodologies and tools.  Job Description  Designing and implementing Data Integration solutions, modeling databases, and contribute to building enterprise data platforms using classic Data technologies and tools (Databases, ETL/ELT technology & tools, MDM tools, etc.) as well as implementing modern Cloud or Hybrid data solutions. Work with project tech. lead/architect to understand data product requirements, estimate new features and develop corresponding solution components. Perform detailed analysis of business problems and technical environments and use this in designing high-quality technical solutions. Actively participate in code review and testing of solutions to ensure it meets specification and quality requirements. Support a high-performance engineering culture. Write project documentation, participate in project meetings (e.g.: scrum ceremonies), meetings with a customer, conduct demos with presenting the results of completed work.  ​​​Technology Stack  Cloud providers stack (AWS/Azure/GCP): Storage; Compute; Networking; Identity and Security; DataWarehousing and DB solutions (RedShift, Snowflake, BigQuery, Azure Synapse, etc.). Experience with some industry standard Data Integration tools (Azure Data Factory, AWS Glue, GCP Dataflow, Talend, Informatica, Pentaho, Apache NiFi, KNIME, SSIS, etc.). Experience of coding with on one of the data-oriented programming languages: SQL, Python, SparkSQL, PySpark, R, Bash, Scala. Expected experience working with at least one Relational Database (RDBMS: MS SQL Server, Oracle, MySQL, PostgreSQL). Dataflow orchestration tools, data replication tools and data preparation tools. Version Control Systems (Git, SVN). Testing: Component/ Integration Testing / Reconciliation.  Why EPAM?  This is an excellent opportunity to work in a distributed team on Agile methodologies We work in close daily interaction with the customer We do have many complex, interesting and ambitious tasks In the future you can switch to any other project of the company We gladly transfer our experience and knowledge (there are even special Competence Centers and a huge unit that develops employees) We have all the buns and bonuses inherent in modern IT companies, life event bonuses and the relocation program to other countries.  We offer  Opportunity of participation in projects Worldwide team of professionals - single-messengers Training and career opportunity Family support and care for employees’ children Professional and corporate events Sport and medical insurance ",Английский — B1 — Средний Scrum SQL SCALA Python Azure AW,https://hh.ru/vacancy/54886817?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Data Engineer,з/п не указана,Finbridge,Москва,,Требуемый опыт работы: 1–3 года,"Полная занятость, удаленная работа","«Finbridge» - международная группа финтех проектов, работающая в России и странах Азии. Обслуживаем клиентов через онлайн-сервисы и собственную филиальную сеть, состоящую из более чем 300 офисов. Мы обеспечиваем стабильное финансовое благополучие и создаем все условия для непрерывного профессионального и личностного развития каждого члена нашей команды. 10 лет на рынке, 5 проектов, 160 городов, 2 000 сотрудников. В настоящее время мы ищем Data Engineer. Обязанности:  Администрирование серверов БД под управлением Microsoft SQL Server (2012-2019); Мониторинг, диагностика и оптимизация производительности (сервера, T-SQL запросов); Установка и развертывание серверов, миграция БД и экземпляров; Настройка / администрирование опций обеспечения отказоустойчивости (кластера, реплики, AlwaysOn); Настройка политик резервного копирования / восстановления данных, контроль выполнения; Оперативное восстановление серверов после сбоев . Анализ инцидентов и подготовка детальных отчетов; Настройка, доработка систем мониторинга; Оптимизация запросов под разные версии SQL Server: 2016, 2017, 2019.  Требования:  Опыт автоматизации деятельности DBA и процессов мониторинга; Знание одного из языков программирования с уклоном на автоматизацию процессов; Опыт работы с очередями Service Broker; Опыт администрирования SSAS, SSRS, SSIS; Опыт администрирования PostgreSQL.  Условия:  Удаленная работа; Официальное трудоустройство; График работы – 5/2 (Пн-Пт); Конкурентоспособная заработная плата (уровень заработной платы обсуждается индивидуально по результатам собеседования); Возможность карьерного роста. ",MS SQL Server PostgreSQL SQL SQL Server MS SQ,https://hh.ru/vacancy/54252456?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Data Engineer,от 1 500 USD до вычета налогов,Optimax Dev,"Тольятти, 15-й квартал, бульвар Космонавтов, 30",https://hh.ru/search/vacancy/map?vacancy_id=53869119&hhtmFrom=vacancy,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день","Requirements:  1+ years of experience as a data engineer or backend developer; Proven experience in building data integration pipelines and extensive work with APIs; English - High Level; Knowledge in CLI, Python/Java, SQL; Familiarity with cloud databases (BigQuery/Redshift/Snowflake); Familiarity with cloud platforms (Google Cloud / AWS etc.); Familiarity with Machine Learning pipelines; Familiarity with Kafka;  Responsibilities:  Building and Scheduling Data Pipelines; Manage DWH performance and cost; Integrate data from external sources to the DWH via API; Build alerts and monitor existing and new pipelines; Organize data and tune queries for optimal performance; Executing prediction engine in real time; Build Object Oriented or Functional Programming, scalable and high quality code;  We Provide:  Salary in USD. Competitive salary paid monthly; Growing income. Salary matrix allows you to increase your income every year; Wellness benefits. Health insurance, dentist services, yoga classes, relax room, fitness coverage, eco initiatives; Expert environment. The most advanced cases, wide range of professionals and high level of expertise; Conferences and other events offline/online. You can take part in any significant event you or team choose; English classes. Classes are provided by professional teachers each day in the office or online; Horizontal moves between teams. You are free to define your professional future; Work-from-home option availability. Hybrid options for being able of working either from office, or from home; Well balanced work conditions. Start and day ending time are flexible upun agreements with your team lead; Relocation package. From anywhere around Russia and CIS we take expenses to bring you onboard; Complimentary food in the office. Diverse provision of food and beverages for each and any taste; Challenges and sport activities. Football, basketball, volleyball, walking, bicycle, running, travel club; Company parties and inhouse games. We make the best parties and support a lot of initiatives for internal games. ",Python SQL Git Linux English AWS API Data Analysi,https://hh.ru/vacancy/53869119?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Data Engineer,з/п не указана,Ozon Информационные технологии,"Деловой центр, Деловой центр, Международная, Москва, Пресненская набережная, 10",https://hh.ru/search/vacancy/map?vacancy_id=54651532&hhtmFrom=vacancy,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",Разработкой ETL процедур. Построением DWH. Миграцией данных.Знание SQL на продвинутом уровне. Знание bash/shell. Знание Apache Spark. Знание Apache Airflow.,Python Git PostgreSQL Hadoop SQL Торговая площадк,https://hh.ru/vacancy/54651532?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Cloud Data Engineer,от 2 000 EUR на руки,ТОО АНКОР Центральная Азия,Нур-Султан,,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день","Responsibilities:  Development and construction of innovative data analytics platforms for our customers with the most modern technologies; support customers from data strategy concepts design to the development of modern data & analytics architectures and the implementation of specific use cases; Development of high-availability data platforms on multi or hybrid cloud infrastructures with complex and distributed data pipelines; Optimization of analytics solutions in the cloud concerning costs, runtime and stability; Support customers on important strategic or operational tasks in order to advance their digitization.  Requirements:  BS or higher degree in Computer Science, Natural Sciences, Mathematics, Economics or other comparable education; 3+ Work Experience with the analytics services and containers of one or more public cloud providers (Google Cloud Platform, MS Azure, AWS); 3+ Work Experience with SQL databases and/or big data tools such as Hadoop, Kafka, Apache Spark, NoSQL databases; Forward-looking way of working, ability to work in a team and a high level of commitment; Experience with agile software development and project procedures; Excellent communication skills; Proficiency in English, both spoken and written.  Conditions:  Relocation to Riga, Latvia; Pleasant office at the center of Riga; Competitive salary; International travel insurance; Multiple geographies and clients; Free drinks in the office; Health insurance (one amount package). ",Английский язык Azure Big Data Spark Amazon Web Services Hadoo,https://hh.ru/vacancy/54643666?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Data-разработчик/Data Engineer,з/п не указана,Частное учреждение по цифровизации атомной отрасли «Цифрум»,"Москва, Каширское шоссе, 3к2с4",https://hh.ru/search/vacancy/map?vacancy_id=54829420&hhtmFrom=vacancy,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",Разработкой ETL процедур. Построением DWH. Миграцией данных.Знание SQL на продвинутом уровне. Знание bash/shell. Знание Apache Spark. Знание Apache Airflow.,Python Hive Hadoop Linux Scru,https://hh.ru/vacancy/54829420?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Data Coordinator (Engineering Data Management),з/п не указана,ФИЛИАЛ ООО КИТАЙСКАЯ НАЦИОНАЛЬНАЯ ХИМИКО-ИНЖЕНЕРНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ №7,Москва,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день","Обязанности:   (1). Responsible for or participate in engineering data management. (2). Participate in the establishment of factory object classification, class library and attribute table. (3). Participate in the preparation, management and application of the material coding database. (4). Participate in the compilation, management and application of the specification database. (5). Participate in the management and application of the component library/symbol library. (6). Participate in the management of 3D layout design, P & ID, electrical and instrument design models, drawings and data. (7). Communicate and collaborate well with the IT/IM departments or teams and members to ensure the high availability and data security of the company's engineering data management platform. (8). Complete other tasks required by superiors.   Job Requirements:  Job responsibilities and objectives: Responsible for or take part in setting up computer-aided systems (E3D/PDMS, SP3D and other three-dimensional design systems), PID, instrumentation, electrical, design engineering data management. Responsible for or take part in the improvement of digital design process and enhance the company's digital design capability level. Be assigned to the project, responsible for assisting in the establishment, training and guidance of the design process system and IT system. Participation to the writing of working instructions to Subcontractors and Suppliers. Loading consolidated data to digital handover platform like AVEVA NET portal. Implementation of the data management process in accordance with the Project Information Standard and the instructions for using the EDW: performing quality checks, monitoring the absence of duplicate documents, as well as reporting errors. consolidating the registers of tags from Subcontractors and Suppliers.  Qualifications:  Education (education): Bachelor’s degree or above, electrical, mechanical, chemical technology and other related professional backgrounds. Experience:  More than 2 years of relevant work experience in a large-scale process manufacturing engineering company (better for EPC engineering company), and participated in a world-class, multi-national coordinated super big projects. 4) E3D/PDMS/PDS/SP3D system administrators who have served for more than 5 years, master PDMS/E3D design software.   Professional knowledge:  1) Engineering. 2) Project management. 3) User training, supporting.  Expertise skills: Proficient in one or more of E3D, PID, instrumentation, electrical, and design engineering data. Proficient in PDMS or SP3D modeling design software. Familiar with development languages such as PML or C#. Good writing skills, able to compile and formulate various forms, reports, plans and other materials according to the company's management requirements. Speech and training ability. Personality: Strong sense of mission and responsibility, focusing on the interests of the company and the team, and having good teamwork skills. Have good communication skills, able to have good coordination and communication with relevant parties including Internal departments/the owner/the subcontractors; Certificate  Relevant vocational skills certificate is a bonus item.  Russian native speaker，Fluent in English communication, English can be used as working language, and professional communication with the owner and the engineering institute. Can work overtime or shift time if necessary and required, be able to travel according to the project schedule. ",,https://hh.ru/vacancy/54293782?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Data engineer,з/п не указана,Rambler&Co,"Тульская, Москва, Варшавское шоссе, 9с1",https://hh.ru/search/vacancy/map?vacancy_id=53925579&hhtmFrom=vacancy,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день","Rambler&Co занимает первое место среди медиахолдингов России по размеру ежемесячной аудитории — свыше 47,7 млн человек (по данным Mediascope, Cross Web, март 2022). В него входит «Лента.ру», «Газета.Ru», портал «Рамблер», «Чемпионат», «Секрет фирмы», WMJ.ru, Motor.ru, LiveJournal и ряд других медиаактивов. Благодаря различной тематической принадлежности площадок холдинг покрывает почти весь спектр интересов и потребностей различных аудиторий. В компании открыта вакансия Data engineer. Чем предстоит заниматься?  Разработкой новых проектов по аналитической отчетности и визуализации данных; Периодическим взаимодействие с аналитиками; Проведением Code review; Участием в формировании и оценке требований к новым проектам; Сопровождением, доработкой и оптимизацией существующих проектов; Выстраиванием системы сбора, предобработки и хранения данных веб-аналитики, бизнес-аналитики и других внутренних систем Компании;.  Что мы ценим и ищем?  Продвинутые знания Python, SQL, Postgres; Аналогичный опыт работы от года; Будет большим плюсом опыт работы с clickhouse и инструментами Apache airflow.  Работа в Rambler&Co – это:  Неограниченные возможности для профессионального развития и самореализации; Официальное трудоустройство, достойная и полностью белая заработная плата; Современный офис (Даниловская мануфактура, м. Тульская), бесплатный спорт в собственном спортзале от «Лиги Героев»; ДМС со стоматологией, офисный врач, доплата больничного листа, компенсация мобильной связи, корпоративные скидки; Льготные условия ипотеки от СберБанка – минус 4% от процентной ставки; Бесплатная подписка СберПрайм+ (она включает мобильную связь, подписку на СберЗвук и на Okko, скидки на такси, бесплатную доставку продуктов и многое другое); Насыщенная корпоративная жизнь; Возможен гибридный формат работы. ",Python SQL clickhouse Postgre,https://hh.ru/vacancy/53925579?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Cloud Data Engineer,от 2 000 EUR на руки,ТОО АНКОР Центральная Азия,Алматы,,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день","Responsibilities:  Development and construction of innovative data analytics platforms for our customers with the most modern technologies; support customers from data strategy concepts design to the development of modern data & analytics architectures and the implementation of specific use cases; Development of high-availability data platforms on multi or hybrid cloud infrastructures with complex and distributed data pipelines; Optimization of analytics solutions in the cloud concerning costs, runtime and stability; Support customers on important strategic or operational tasks in order to advance their digitization.  Requirements:  BS or higher degree in Computer Science, Natural Sciences, Mathematics, Economics or other comparable education; 3+ Work Experience with the analytics services and containers of one or more public cloud providers (Google Cloud Platform, MS Azure, AWS); 3+ Work Experience with SQL databases and/or big data tools such as Hadoop, Kafka, Apache Spark, NoSQL databases; Forward-looking way of working, ability to work in a team and a high level of commitment; Experience with agile software development and project procedures; Excellent communication skills; Proficiency in English, both spoken and written.  Conditions:  Relocation to Riga, Latvia; Pleasant office at the center of Riga; Competitive salary; International travel insurance; Multiple geographies and clients; Free drinks in the office; Health insurance (one amount package). ",Английский язык Azure Big Data Spark Amazon Web Services Hadoo,https://hh.ru/vacancy/54643665?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Data engineer,з/п не указана,"ЦУМ, ТД",Москва,,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",Разработкой ETL процедур. Построением DWH. Миграцией данных.Знание SQL на продвинутом уровне. Знание bash/shell. Знание Apache Spark. Знание Apache Airflow.,Git Python SQL PostgreSQL Linu,https://hh.ru/vacancy/54856525?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Senior Data Engineer / ETL-инженер,з/п не указана,Hoff,Москва,,Требуемый опыт работы: 3–6 лет,"Полная занятость, удаленная работа",Координация команды в рамках построения DWH в рамках проекта «CUSTOMER 360». Написание ETL скриптов. Взаимодействие с бизнес-заказчиками для построение...Опыт работы не менее 3-х лет в качестве аналитика данных. Опыт построения хранилища данных. Умение работать с большими данными...,SQL MS SQL Server DWH airflow Python Olap (online analytical processing) SSAS ET,https://hh.ru/vacancy/54251726?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Senior Data Engineer,з/п не указана,FBS,"Чкаловская, Санкт-Петербург, Корпусная улица, 9",https://hh.ru/search/vacancy/map?vacancy_id=53884687&hhtmFrom=vacancy,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день","Финтех-компания FBS – разработчик программного обеспечения для инвестирования. С 2009 года наши продукты помогают людям со всего мира освоить сферу онлайн-торговли. Мы работаем по полному циклу: разрабатываем, поддерживаем и продвигаем в 150 странах наши приложения и сайты, используя высокотехнологичные IT-решения и прогрессивные маркетинговые стратегии. Сегодня наша команда — это 500+ человек в 19 странах мира. Мультиязычная поддержка FBS работает в режиме 24/7 с 22 миллионами клиентов. Основные регионы присутствия FBS: Азия, Южная Америка, Африка, Европа, Океания. Мы ставим перед собой амбициозные планы на 2022 год, поэтому активно расширяем команду по всем направлениям. В данный момент мы приглашаем Data инженера в нашу дружную команду профессионалов. Чем предстоит заниматься:    Построение и усовершенствование ETL процессов на базе Apache Airflow; Взаимодействие с командой разработчиков; Проектирование и разработка аналитических витрин; Исследование происхождения данных, развитие мастер-дата менеджмента.  Наш будущий сотрудник обладает следующими навыками и качествами:  Готовность взять на себя экспертизу и ответственность; Опыт работы на аналогичной позиции от 2 лет; Уверенные знания SQL; Уверенные знания Python; Опыт работы с Airflow; Опыт работы с RDBM, MPP, NoSQL DB; Опыт работы с облачными платформами GCP/ AWS, в том числе и администрирование сервисов; Опыт работы с брокерами сообщений Kafka/ Google PUB/SUB / RabbitMQ; Опыт работы с системой Git; Опыт построения CI/CD процессов - GitHub Actions/ Jenkins;  Будет плюсом:  Знание и опыт применения golang, JavaScript; Опыт применения data build tool или уверенные знания шаблонизатора Jinja; Опыт применения great expectations; Знание DevOps стека - docker/k8s/ansible/prometheus/graphana; Опыт работы в команде аналитиков.  Мы предлагаем: Стабильность. Белая зарплата, продвинутая система бенефитов. Комфорт. Гибридный график или удаленная работа. Гибкое начало рабочего дня. Приятная атмосфера в мультикультурном офисе и насыщенная корпоративная жизнь.Развитие. Внутреннее обучение, участие в семинарах, конференциях, корпоративная библиотека, языковые курсы в офисе.Офис. 3 мин. пешком от м. Чкаловская, зоны отдыха, самокаты, массажное кресло, настолки, PS4, кикер. На кухнях всегда есть не только сладости и пицца, но и свежие фрукты и овощи.Релокация. Если ты переезжаешь из другого города, мы компенсируем стоимость билета до Санкт-Петербурга и первый месяц аренды жилья, а также поможем иностранцам с оформлением документов. Предлагаем возможность релокации в Сербию,в рамках установленных лимитов:- покупаем билет до Белграда,- помогаем с поиском и берем на себя расходы по аренде жилья,- выплачиваем единовременный подъемный бонус,- компенсируем медицинские расходы,- сопровождаем и берем на себя расходы по оформлению документов для трудоустройства в Сербии. Welcome to FBS!  ",Аналитическое мышление ETL MS SQL Cистемы управления базами данных Аналитические навык,https://hh.ru/vacancy/53884687?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Инженер (разработчик) баз данных (Data-science),з/п не указана,ООО Шелковый путь,Москва,,Требуемый опыт работы: 1–3 года,"Проектная работа/разовое задание, удаленная работа","Динамично развивающейся компании требуется Инженер (разработчик) баз данных (Data-science). Обязанности: Разработка и внедрение баз данных в 1С, Разработка и внедрение аналитических отчетов, Разработка и внедрение расчетных индексов и многофакторной аналитики Разработка концепции и практических методов управления данными, Разработка модели данных, Настройки отчетов, индексов, аналитики. Внедрение баз данных совместно с 1С программистом и руководителем ИТ проекта Требования:  Образование высшее знание SQL, T-SQL и PL / SQL, DB2, NoSQL опыт работы с базами данных Oracle Хорошее знание операционных систем (Windows, Linux), .NET, серверов приложений, интерфейсов и различных инструментов управления ИТ, языков программирования (C ++, Java), языков описания страниц (HTML ) и языков сценариев (Python, JavaScript, PHP) четкое соблюдение сроков выполнения работ умение работать в команде  Условия:  сдельная оплата (проектная) гибкий график/свободный график работы разовая и/проектная работа сотрудничество на постоянной основе полностью удаленная работа ",Работа с базами данных MS PowerPoint Аналитическое мышление 1С: Документооборот MS Access 1С программирование Аналитический отчет Расчетные индексы Многофакторная аналитика Разработка и внедрение аналитик,https://hh.ru/vacancy/55000262?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
QA/Automation QA Engineer (Big data & data visualization),з/п не указана,ООО СВАПС системз,"Петровщина, Минск, проспект Дзержинского, 104",https://hh.ru/search/vacancy/map?vacancy_id=55006645&hhtmFrom=vacancy,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день","SVAPS Systems ищет QA/Automation QA Engineer для работы над проектом по визуализации данных (Big data & data visualization), ориентированным на бизнес-клиентов. Головной офис проекта находится в Бельгии Стек проекта: Node.js, Angular, D3.js, SQL and NoSQL databases, Cypress Что мы ожидаем: - Опыт функционального тестирования от 1 года; - Знание принципов, видов и методов тестирования; - Понимание концепции BDD; - Опыт работы с bug tracking и test case management системами; - Про-активную позицию по отношению к работе; - Английским языком В1-В2 Плюсом будет: - Опыт работы с BDD фреймворком cucumber - Опыт написания end-2-end тестов на cypress Задачи: - Участие в планировании новой функциональности продукта - Оценка полноты покрытия продукта end-2-end тестами - Разработка сценариев для end-2-end тестирования продукта - Автоматизация сценариев тестирования с помощью cucumber, а некоторых частей сценариев с помощью cypress - Оптимизация существующих сценариев Мы предлагаем:   конкурентоспособное вознаграждение (по результатам собеседования);   оплачиваемые курсы английского (сейчас онлайн);   компенсацию 50% стоимости курсов/участия в митапах и конференциях;   компенсацию 50% стоимости по договору добровольного мед.страхования;   отпуск 26 календарных дней, 3 sick days;   командировки, корпоративные поездки в Бельгию;   приятную атмосферу и поддержку в команде;   удобное расположение офиса (метро Петровщина, авто/велопарковка);   комфортное рабочее место (учитываем пожелания при его оборудовании)    ",Английский — B1 — Средний SQL Git Английский язык Atlassian Jira Cucumbe,https://hh.ru/vacancy/55006645?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
Data Engineer,з/п не указана,АльфаСтрахование,"Москва, улица Шаболовка, 31Б",https://hh.ru/search/vacancy/map?vacancy_id=53892119&hhtmFrom=vacancy,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день","СГ«АльфаСтрахование», компания №1 в сфере машинного обучения и Big Data на рынке страхования, ищет Data Engineer'a в команду Машинного обучения и работы с данными. Команда занимается задачами в области больших данных: обогащением данных профиля клиента, извлечением ценной информации из имеющихся данных в различных аспектах бизнеса, начиная от формирования наиболее оптимального приложения для клиента и заканчивая защитой бизнеса от мошенников с применением моделей машинного обучения. Является ответственной за Hadoop-стек в компании, строит современный Feature Store и развивает платформу машинного обучения, совершенствует текущую систему хранения и управления данными. Наш текущий стек: Python, Hadoop, Hive, Pyspark + Airflow, Feast, Kafka, NiFi, Gitlab, Jira/Confluence, Docker, Grafana, командная коммуникация - Slack; Кандидату, успешно прошедшему собеседование, предстоит:  Заниматься разработкой новых data-пайплайнов с использованием Pyspark, Airflow. Оптимизировать и автоматизировать существующие data-пайплайны и ETL-процессы. Готовить витрины данных, в том числе из сырых логов. Разрабатывать сервисы для данных и моделей машинного обучения. Помогать Data Scientists в подготовке фичей для моделей машинного обучения. Обеспечивать качество и непрерывность поставки данных  Критерии успеха:  Высшее техническое образование Продвинутые знания стека Hadoop (HDFS, YARN, Spark, Hive) со стороны инженера данных / разработчика; Навыки разработки под Spark на одном из языков (Java, Scala, Python); Опыт коммерческого использования Airflow; Умение пользоваться Jira, Confluence, Gitlab; Уметь собрать docker(желательно); Хорошие навыки работы в Linux. Опыт работы с очередями сообщений (например, с Kafka); Опыт работы с Apache Nifi или Streamsets  Мы предлагаем:  Работу в профессиональной команде, которая готова делиться знаниями и опытом; Прозрачную систему грейдов , возможность внешнего обучения и прокачки твоих скиллов за счет Компании; Заботу о сотрудниках: возможность прохождения медицинских chek-апов, безлимитные бесплатные консультации с финансовыми консультантами, юристами и психологом. В компании поддерживается и развивается культура ЗОЖ; Отличный социальный пакет, включающий ДМС, скидки на страховые продукты компании, скидки от наших партнеров (туризм, фитнес и т.д.); Обеспечение техникой для работы (предлагаются варианты на выбор, также можно предложить свой); График работы гибридный 5\2 (гибкое начало дня с 8 до 10);   Внутрикорпоративное и внешнее обучение. Офис в 3 минутах от станции метро Шаболовская    Корпоративные программы от партнеров компании – банки, автосалоны, фитнес, изучение иностранных языков; Внутрикорпоративное и внешнее обучение. ",Английский — A1 — Начальный Hadoop Spark Hive Python SQ,https://hh.ru/vacancy/53892119?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20engineer
